Municipality,Year,DVASA,Fertility,Population,Population100,Men65,Monthly_Gain,Wage_Gap,Middle_Aged_Women,Unemployment_Total,Unemployment_Male,Unemployment_Female,Marriages,Elderly_Dependency,Youth_Dependency,Female_Doctors,Total_Doctors,Mental_Health,SS_Pensions,GER,GER_Men,GER_Women,Divorces
Portel,2017,0.1852475581003705,1.86,5938,59.38,11.3001010441226,855.2,90.82130965593784,18.137420006736274,4.872010778039744,2.194341529134389,2.675985180195352,0.23576961940047153,45.2,18.9,20.0,0.0842034355001684,0.0,1.0,8.5,11.8,5.2,78.6
Redondo,2017,0.23166023166023167,1.15,6475,64.75,10.61003861003861,883.1,96.94254675775564,20.030888030888033,4.769111969111969,1.6833976833976834,3.085714285714286,0.2471042471042471,39.9,20.1,75.0,0.12355212355212356,0.0,0.9,70.2,65.6,74.7,62.5
Reguengos de Monsaraz,2017,0.1382306477093207,1.29,10128,101.28,10.031595576619273,897.5,88.5530749789385,18.907977883096365,5.28041074249605,2.3785545023696684,2.901856240126382,0.19747235387045814,39.4,21.1,50.0,0.11848341232227488,8.333333333333334,0.9,137.6,124.7,153.0,70.0
Vendas Novas,2017,0.5008347245409015,1.4,11381,113.81,11.694930146735787,998.5,78.57462219440222,19.664352868816447,2.5727089007995785,1.3012916263948686,1.2722959318161848,0.23723750109832176,46.6,21.3,56.25,0.14058518583604251,0.0,0.9,115.5,111.4,119.5,88.9
Viana do Alentejo,2017,0.11538461538461539,1.48,5200,52.0,8.692307692307692,860.1,88.0981057702836,21.0,4.342307692307693,1.8903846153846153,2.4538461538461536,0.2692307692307692,34.7,20.5,42.85714285714285,0.1346153846153846,0.0,0.9,76.1,67.9,85.1,42.9
Vila Viçosa,2017,0.11517788584591758,1.37,7814,78.14,10.161249040184284,1011.1,78.89276533235402,20.015357051446124,3.978756078832864,1.760941899155362,2.217814179677502,0.4095213718965959,36.4,18.1,33.333333333333336,0.23035577169183516,0.0,0.9,198.2,192.8,205.0,28.1
Albufeira,2017,0.3037428963354889,1.98,40824,408.24,7.184499314128944,933.1,87.65208647561589,22.6312953164805,4.8025671173819315,2.2173231432490694,2.585243974132863,0.6025867136978248,24.4,24.8,50.0,0.2204585537918871,0.0,0.3,113.4,117.1,109.6,44.3
Alcoutim,2017,0.1725625539257981,1.42,2318,23.18,20.534943917169976,838.3,89.87740411652233,12.942191544434857,3.019844693701467,1.6522864538395168,1.36755823986195,0.7333908541846419,95.6,14.5,44.44444444444444,0.3882657463330457,0.0,1.8,68.49082533793627,62.97191821445327,74.54941660987947,0.0
Aljezur,2017,0.05371530886302596,1.74,5585,55.85,14.091316025067144,816.7,93.8366718027735,17.29632945389436,2.798567591763653,1.487914055505819,1.3124440465532676,0.4297224709042077,55.0,23.0,63.63636363636363,0.19695613249776187,0.0,0.7,68.49082533793627,62.97191821445327,74.54941660987947,29.2
Castro Marim,2017,0.12626262626262627,1.22,6336,63.36,12.910353535353535,829.3,92.65884539435474,19.365530303030305,3.123421717171717,1.4756944444444444,1.647727272727273,0.9311868686868687,45.6,18.2,61.53846153846154,0.20517676767676768,0.0,0.8,68.49082533793627,62.97191821445327,74.54941660987947,15.3
Faro,2017,0.3217334208798424,1.86,60920,609.2,9.088969139855548,1112.9,85.81560283687944,21.267235718975705,2.87048588312541,1.3721273801707154,1.4983585029546944,0.3512803676953381,33.3,24.3,45.45454545454545,1.011162179908076,1.6233766233766234,0.5,163.4,151.0,177.2,57.0
Lagoa,2017,0.263701489913418,1.52,22753,227.53,9.07572627785347,964.5,88.69240593378525,21.425746055465215,4.169560058014328,2.036215004614776,2.1333450533995517,0.47026765701226214,31.7,22.6,40.25974025974026,0.33841691205555313,1.2987012987012987,0.5,49.6,50.7,48.4,54.2
Lagos,2017,0.19971842975477197,1.43,30543,305.43,8.85309236158858,906.9,91.51451187335093,20.688864879023015,3.6410961595128177,1.7172510886291457,1.9238450708836723,0.39616278689061324,32.0,23.3,48.97959183673469,0.3208591166552074,1.020408163265306,0.5,111.1,102.8,119.1,52.9
Loulé,2017,0.3215340942007995,1.66,69044,690.44,9.036266728463008,992.4,86.71897154740523,21.395052430334278,3.1233706042523606,1.463993974856613,1.6593766293957475,0.44898905046057586,32.2,23.7,50.29940119760479,0.24187474653843924,1.1976047904191616,0.4,98.8,96.8,100.9,49.4
Monchique,2017,0.15157256536566882,1.17,5278,52.78,15.706707086017431,853.2,89.1891891891892,17.411898446381205,4.143615005683971,2.326638878363016,1.815081470253884,0.47366426676771506,60.7,16.4,57.142857142857146,0.1326259946949602,0.0,1.0,68.49082533793627,62.97191821445327,74.54941660987947,24.0
Olhão,2017,0.2720239024281478,1.39,44849,448.49,8.557604405895338,897.5,90.64364876385336,22.094138107873086,2.6546857232045307,1.2238845905148386,1.4308011326896921,0.1783763294610805,30.5,24.5,51.02040816326531,0.21851100358982362,1.020408163265306,0.6,77.8,79.2,76.3,126.3
Portimão,2017,0.3325441434277349,1.66,55331,553.31,8.355171603621839,978.6,85.841631104789,21.485243353635394,4.994126258336196,2.3332309193761187,2.660895338960077,0.29459073575391737,30.5,25.9,41.73913043478261,0.623520268927003,1.4492753623188406,0.5,177.7,172.0,183.8,83.4
São Brás de Alportel,2017,0.1816617267425184,1.57,10459,104.59,9.389042929534373,883.9,90.77975673327542,20.96758772349173,2.3491729610861456,1.0584185868629887,1.290754374223157,1.8261784109379482,34.0,21.7,28.94736842105263,0.3633234534850368,0.0,0.6,69.4,77.2,62.2,11.0
Silves,2017,0.20960891389486458,1.46,36258,362.58,10.392189309945392,916.9,89.56621242068033,19.80528435103977,3.036571239450604,1.3776270064537481,1.658944232996856,0.35026752716641846,37.5,22.4,51.06382978723404,0.12962656517182417,0.0,0.6,75.8,74.5,77.2,66.9
Tavira,2017,0.19988806268489648,1.51,25014,250.14,11.589509874470297,865.0,92.74247491638796,20.104741344846886,2.6437195170704406,1.1821380027184776,1.461581514351963,0.21987686895338612,43.1,21.7,45.45454545454545,0.2638522427440633,0.0,0.6,103.9,99.7,108.0,100.0
Vila do Bispo,2017,0.17438480914551444,1.72,5161,51.61,11.916295291610153,912.8,91.20671563483737,19.531098624297616,3.1408641736097653,1.6527804689013756,1.48808370470839,0.9300523154427437,42.9,20.3,40.0,0.0968804495252858,0.0,0.6,68.49082533793627,62.97191821445327,74.54941660987947,14.6
Vila Real de Santo António,2017,0.3325591216216216,1.5,18944,189.44,8.994932432432432,883.3,82.79247622984704,20.903716216216218,3.96801097972973,1.9346494932432432,2.0333614864864864,0.2797719594594595,33.5,23.5,42.5,0.21114864864864866,0.0,0.6,125.2,129.7,120.8,64.2
Aguiar da Beira,2017,0.10349824052991098,0.67,4831,48.31,11.40550610639619,764.5,89.72101673899566,20.761747050300144,3.4071620782446694,1.778099772303871,1.629062305940799,0.2897950734837508,41.0,13.5,62.5,0.16559718484785757,0.0,1.3,74.7,69.0,82.5,7.1
Almeida,2017,0.2144506763444408,0.66,6062,60.62,14.929066314747608,798.0,86.8077234362354,17.20554272517321,2.909930715935335,1.608380072583306,1.3015506433520292,0.1979544704717915,62.7,10.6,25.0,0.2639392939623887,0.0,1.3,122.4,150.0,103.3,66.7
Celorico da Beira,2017,0.2548131370328426,0.64,7064,70.64,11.749716874292186,809.4,80.13339164662148,17.879388448471122,4.364382785956965,2.2013023782559458,2.1630804077010195,0.32559456398640996,50.4,17.7,0.0,0.028312570781426953,0.0,1.0,71.6,82.4,62.7,60.9
Figueira de Castelo Rodrigo,2017,0.22675736961451248,1.37,5733,57.33,13.099598813884528,792.1,89.41817750918355,17.338217338217337,4.311878597592883,2.0146520146520146,2.2972265829408687,0.08721437292865865,54.6,19.4,63.63636363636363,0.191871620443049,0.0,1.2,80.0,75.0,85.9,40.0
Fornos de Algodres,2017,0.15066724063710718,1.06,4646,46.46,10.998708566508824,755.5,89.43882014748156,20.40464916056823,4.068015497201894,2.01248385708136,2.0555316401205337,0.3659061558329746,43.2,15.6,53.84615384615385,0.27981058975462764,0.0,1.2,86.4,84.5,88.4,17.6
Gouveia,2017,0.14947683109118087,0.93,12711,127.11,13.48438360475179,829.1,90.6021897810219,17.512390842577297,4.227834159389505,1.9471324050035403,2.280701754385965,0.22028164581858234,57.8,15.4,50.0,0.20454724254582646,0.0,1.5,133.5,147.6,120.0,64.3
Guarda,2017,0.18994073848959125,1.22,39486,394.86,9.223522261054551,1000.1,82.7070445942203,20.782049333941142,4.140708099073089,1.8730689358253558,2.267639163247733,0.3824140201590437,34.2,18.5,48.54771784232365,0.6103429063465532,2.074688796680498,0.7,153.5,150.4,156.9,47.0
Manteigas,2017,0.19392372333548805,0.59,3094,30.94,12.184873949579831,768.8,95.32437911809428,17.453135100193922,4.638009049773755,1.9521654815772462,2.685843568196509,0.35552682611506137,45.9,12.8,20.0,0.16160310277957335,0.0,1.5,95.8,91.7,100.0,27.3
Mêda,2017,0.42653017701002344,1.6,4689,46.89,14.118148859031777,842.1,83.40899265023778,15.845596075922371,1.981232672211559,0.799744081893794,1.181488590317765,0.2985711239070164,64.6,16.2,57.142857142857146,0.1492855619535082,0.0,1.4,84.0,77.8,90.4,28.6
Pinhel,2017,0.1604216798441618,0.98,8727,87.27,13.968144837859516,790.9,88.78224355128974,17.394293571674115,2.323822619456858,0.8811733700011459,1.4426492494557124,0.21771513693136244,58.5,16.0,31.57894736842105,0.21771513693136244,0.0,1.3,97.4,86.2,112.4,73.7
Sabugal,2017,0.1363264564209761,1.29,11003,110.03,15.186767245296737,827.1,87.99011347039658,14.968644915023175,2.9819140234481507,1.5095882941016086,1.472325729346542,0.17268017813323638,70.1,13.8,53.84615384615385,0.11814959556484594,7.6923076923076925,1.3,79.4,75.6,83.3,47.4
Seia,2017,0.3121976958930613,1.18,22742,227.42,11.63046345967813,864.3,82.28619457869301,18.73186175358368,4.093307536716208,2.1862633013807056,1.9074839504001408,0.2770204907220121,44.6,16.3,57.8125,0.2814176413683933,3.125,1.2,133.4,127.9,138.8,74.6
Trancoso,2017,0.22045855379188714,0.62,9072,90.72,12.698412698412698,909.0,83.70613585060538,18.69488536155203,2.678571428571429,1.2268518518518519,1.4528218694885362,0.22045855379188714,50.8,14.8,54.16666666666666,0.26455026455026454,0.0,1.1,152.0,167.2,135.0,65.0
Vila Nova de Foz Côa,2017,0.46991056540851905,0.99,6597,65.97,12.990753372745187,897.6,81.99816307786509,17.280582082764894,3.944217068364408,1.640139457329089,2.304077611035319,0.2728512960436562,53.3,15.4,53.84615384615385,0.19705926936486282,0.0,1.1,57.7,56.3,58.9,83.3
Alcobaça,2017,0.11824698839701427,1.18,54124,541.24,9.7128815312985,930.8,79.82515784361341,20.88722193481635,2.8425467445126005,1.259330426428202,1.5832163180843988,0.22910354001921512,34.1,18.5,50.0,0.13672308033404773,1.351351351351351,0.8,90.4,86.8,94.5,89.5
Alvaiázere,2017,0.22354694485842028,0.97,6710,67.1,12.39940387481371,858.7,83.62209872507356,17.95827123695976,2.882265275707899,1.1520119225037257,1.7302533532041728,0.17883755588673622,54.6,15.9,70.0,0.1490312965722802,0.0,1.5,76.1,74.7,77.1,41.7
Ansião,2017,0.08964955175224124,0.77,12270,122.7,11.10839445802771,855.9,84.29787692639293,20.057049714751425,3.1100244498777507,1.2159739201303992,1.8940505297473513,0.27709861450692747,43.6,16.7,52.94117647058823,0.13854930725346373,0.0,1.0,170.4,179.3,160.7,73.5
Batalha,2017,0.19555892001009334,1.17,15852,158.52,8.72445117335352,983.1,79.07128233761401,21.662881655311633,2.2211708301791573,0.8787534695937421,1.342417360585415,0.523593237446379,30.8,20.8,70.58823529411765,0.10724198839263184,0.0,0.6,79.8,82.6,77.1,39.8
Bombarral,2017,0.18280082657765062,1.23,12582,125.82,10.435542838976316,885.5,89.57147459993556,20.076299475441107,2.745986329677317,1.0507073597202352,1.6952789699570818,0.2861230329041488,37.3,19.4,55.55555555555556,0.1430615164520744,0.0,0.8,101.1,90.5,111.8,83.3
Caldas da Rainha,2017,0.1782772987113652,1.07,51605,516.05,8.939056292994865,944.6,81.16677842705239,21.265381261505667,2.9847882957077805,1.2907663986047866,1.6942156767755063,0.32554984982075386,33.0,20.4,55.080213903743314,0.362367987598101,1.60427807486631,0.7,161.4,154.0,169.4,75.6
Castanheira de Pêra,2017,0.2604166666666667,0.81,2688,26.88,14.285714285714286,856.7,81.7274711568444,16.03422619047619,5.357142857142858,2.540922619047619,2.8199404761904763,0.0744047619047619,61.2,14.8,50.0,0.0744047619047619,0.0,1.7,68.49082533793627,62.97191821445327,74.54941660987947,250.0
Figueiró dos Vinhos,2017,0.17556179775280897,1.4,5696,56.96,12.816011235955056,814.0,90.4895431709312,17.064606741573034,4.350421348314607,1.875,2.475421348314607,0.21067415730337077,54.2,16.0,45.45454545454545,0.19311797752808987,0.0,1.4,95.8,83.8,107.0,50.0
Leiria,2017,0.17556880301978342,1.38,125307,1253.07,8.500722226212423,1050.1,79.25149441219787,21.93253369723958,2.691230338289162,1.0910803067665813,1.6001500315225805,0.33757092580621995,29.5,20.9,57.39514348785872,0.3615121262180086,2.428256070640177,0.6,113.3,106.0,121.3,65.2
Marinha Grande,2017,0.2673449788460041,1.42,38527,385.27,9.434941729176941,1248.9,69.7989914056396,21.553715576089495,3.108728943338438,1.2142134087782595,1.8945155345601785,0.22322007942481897,33.7,21.4,51.51515151515152,0.08565421652347704,0.0,0.7,133.9,124.8,143.7,109.3
Nazaré,2017,0.32239977572189515,1.34,14268,142.68,9.384636949817773,842.7,83.39618575584527,20.27614241659658,3.1595178020745722,1.3617886178861789,1.7977291841883936,0.8130081300813008,35.5,21.6,50.0,0.14017381553125877,0.0,0.8,94.2,93.1,95.4,20.7
Óbidos,2017,0.04270219489281749,1.19,11709,117.09,10.530361260568792,936.6,83.62417430740412,20.18959774532411,2.635579468784696,1.2118882910581603,1.423691177726535,0.5636689725851909,38.0,20.6,66.66666666666667,0.10248526774276198,0.0,0.8,40.6,43.0,38.0,48.5
Pedrógão Grande,2017,0.2012072434607646,1.18,3479,34.79,11.986202931876976,814.6,93.1402800854498,17.706237424547282,4.199482609945386,1.6240298936475999,2.5754527162977867,0.14371945961483185,51.2,17.8,33.333333333333336,0.0862316757688991,0.0,1.5,168.5,210.5,132.8,120.0
Peniche,2017,0.08994490874339467,1.43,26683,266.83,9.241839373383803,906.9,80.09728012705976,20.260090694449648,3.310722182663119,1.6013941460855228,1.7097028070306937,0.3297979987257805,34.6,22.5,37.83783783783784,0.1386650676460668,0.0,0.7,70.8,65.4,76.4,48.9
Pombal,2017,0.10511428789847871,1.11,52324,523.24,10.04319241648192,958.2,80.74194785276073,20.074917819738552,2.4115128812781896,0.9718293708432076,1.4396835104349819,0.2560966286981118,37.9,19.2,53.63636363636363,0.21022857579695742,0.9090909090909092,0.8,121.3,125.7,116.5,72.4
Porto de Mós,2017,0.166268758526603,1.13,23456,234.56,9.443212824010914,998.5,78.50721874148734,20.21657571623465,2.55712824010914,1.13787517053206,1.4192530695770804,0.2515347885402456,34.3,19.9,48.27586206896552,0.12363574351978172,0.0,0.7,83.9,74.2,94.4,72.9
Alenquer,2017,0.17014232175292576,1.49,43493,434.93,8.093256386085118,1122.6,78.31887379276478,21.73453199365415,2.7211275377646977,1.181109603844297,1.5400179339204008,0.48973398018071873,28.9,23.8,62.31884057971015,0.15864621893178213,0.0,0.6,89.7,82.7,98.1,44.6
Amadora,2017,0.2984294939480499,1.73,179942,1799.42,9.485278589767814,1350.4,79.87261146496816,20.644429871847596,3.4105989707794735,1.5840659768147514,1.8265329939647217,0.14393526803080992,37.1,24.9,56.59340659340659,0.30343110557846414,1.465201465201465,0.6,141.1,152.9,129.4,116.2
Arruda dos Vinhos,2017,0.1407035175879397,0.9,14925,149.25,8.134003350083752,927.0,86.06153846153846,21.467336683417084,2.2726968174204356,0.9031825795644892,1.3688442211055276,0.3417085427135678,29.4,25.0,55.172413793103445,0.19430485762144054,3.4482758620689653,0.5,124.6,109.5,144.0,43.1
Azambuja,2017,0.10287145540746041,1.44,22358,223.58,9.629662760533142,1000.3,94.25107547907704,18.069594775919136,2.377225154307183,1.1329278110743357,1.244744610430271,0.25046963055729493,32.7,20.1,68.42105263157895,0.08498076751051077,5.2631578947368425,0.7,85.8,95.8,76.6,91.1
Cadaval,2017,0.19683604286651601,0.95,13717,137.17,11.474812276736897,898.8,81.5831987075929,18.99832324852373,2.7659109134650435,1.1919515929139026,1.573959320551141,0.25515783334548375,43.4,20.5,55.55555555555556,0.06561201428883867,11.11111111111111,0.9,50.5,43.8,57.3,57.1
Cascais,2017,0.2012148464437874,1.5,211714,2117.14,8.040091821986264,1156.1,92.8845832637381,21.681135871978235,3.795072597938729,1.7480185533313812,2.0470540446073477,0.24419736059023023,31.2,25.2,53.895685769478426,0.7335367524112718,1.8673535093367677,0.5,112.3,110.9,113.7,97.9
Lisboa,2017,0.2944152005184869,2.25,506088,5060.88,10.748525948056464,1579.2,79.98973247390337,18.349575567885427,4.638580642101768,2.332835396215678,2.305745245886091,0.5356775896682,50.9,28.3,55.44041450777202,1.8686473498680072,3.383736914454901,0.7,275.1,271.2,279.5,32.1
Loures,2017,0.2716742582672052,1.67,209442,2094.42,9.068859159098938,1159.9,81.90171793847384,21.07265973395976,3.3766388785439405,1.5502621250751998,1.8263767534687405,0.2874304103283964,33.6,24.9,57.035928143712574,0.3189427144507787,1.6467065868263473,0.6,67.2,67.6,66.8,64.0
Lourinhã,2017,0.13242969541170055,1.3,25674,256.74,8.911739502999144,868.5,85.80804820314181,21.219911194204254,2.898262833995482,1.05671106956454,1.8415517644309418,0.2843343460310041,30.6,22.0,59.523809523809526,0.16358962374386538,2.380952380952381,0.7,73.8,67.5,80.5,52.1
Mafra,2017,0.12486642894019619,1.22,83289,832.89,6.936089999879936,930.0,92.65891716410096,22.982626757434954,2.3575742294900888,1.0564420271584483,1.3011322023316405,0.4586439986072591,23.9,26.4,51.68539325842696,0.21371369568610502,1.6853932584269662,0.5,80.2,78.4,82.1,49.5
Odivelas,2017,0.2173238124805961,1.76,157829,1578.29,8.49907178021783,928.7,91.89947034998444,22.142952182425283,2.803730619848064,1.31332011227341,1.4904105075746537,0.35221043021286735,31.7,25.5,56.43776824034335,0.295256258355562,1.7167381974248928,0.5,101.7,102.3,101.2,76.18823081353017
Oeiras,2017,0.21172898689677214,1.5,175224,1752.24,9.801739487741406,1740.2,75.84022882827664,20.665548098434005,3.1234305802858056,1.4456353011003058,1.6777952791854998,0.23912249463543805,39.3,25.8,57.726465364120784,0.9639090535543077,2.3090586145648317,0.6,112.2,120.2,103.7,85.0
Sintra,2017,0.1841787596039768,1.65,386038,3860.38,7.08686709598537,1180.9,83.07922037095251,22.83687098161321,3.214890762049332,1.4236163279262661,1.7912744341230655,0.29478963210875614,24.8,24.4,57.971014492753625,0.2502344328796647,1.2422360248447204,0.4,86.7,86.7,86.8,70.0
Sobral de Monte Agraço,2017,0.1345119139123751,1.16,10408,104.08,7.849730976172175,894.2,87.36875596563793,21.819754035357416,2.3770176787086856,1.19619523443505,1.1808224442736357,0.4900076863950807,26.4,22.1,52.94117647058823,0.16333589546502691,0.0,0.6,53.6,50.0,57.1,43.1
Torres Vedras,2017,0.1693879110522428,1.42,78518,785.18,9.071805191166357,976.0,85.17739313378598,21.410377238340253,3.2970783769326784,1.4508775057948498,1.8462008711378284,0.38080440153850076,31.8,21.8,53.535353535353536,0.2521714766040908,0.5050505050505051,0.6,129.8,124.9,134.9,59.9
Vila Franca de Xira,2017,0.21667244931918117,1.39,141227,1412.27,7.4766156613112225,1190.4,81.37041640770666,22.833452526783123,2.875370856847487,1.2868644097799997,1.5884356390775136,0.205343170923407,25.3,24.2,64.13502109704642,0.16781493623740504,1.2658227848101269,0.5,108.6,115.7,101.5,93.8
Alter do Chão,2017,0.18581604211830288,1.32,3229,32.29,13.192938990399504,830.5,88.26696578799776,18.58160421183029,4.877671105605451,2.1647568906782286,2.712914214927222,0.3406627438835553,48.6,18.0,50.0,0.12387736141220192,0.0,1.4,170.4,198.1,144.6,45.5
Arronches,2017,0.20618556701030927,1.24,2910,29.1,12.74914089347079,796.0,93.33815202987591,20.13745704467354,3.5085910652920957,1.9312714776632303,1.577319587628866,0.1718213058419244,50.6,12.9,57.142857142857146,0.24054982817869414,0.0,1.2,10.0,22.2,74.54941660987947,60.0
